name,price,type,efficiency,wattage,modular,color,efficiency_type,modularity,Watts
Cooler Master Silent Pro Gold,,ATX,0.925531914893617,0.1891891891891892,0.0,,gold,False,550
Antec VP,,ATX,0.0,0.2702702702702703,0.0,,white,False,700
Enermax EPM1200EWT,,ATX,0.9574468085106382,0.5405405405405406,1.0,,platinum,Full,1200
Topower TOP-1000P12-ADJ,,ATX,0.0,0.43243243243243246,0.6000000000000001,,white,Semi,1000
Antec High Current Pro,,ATX,0.9574468085106382,0.2972972972972973,1.0,,platinum,Full,750
Ultra LSP,,ATX,0.0,0.13513513513513514,0.0,,white,False,450
be quiet! TFX Power 2,,TFX,0.8723404255319148,0.05405405405405406,0.0,,bronze,False,300
be quiet! TFX Power 2,,TFX,0.925531914893617,0.05405405405405406,0.0,,gold,False,300
Enermax REVOLUTION87+,,ATX,0.925531914893617,0.1891891891891892,0.6000000000000001,,gold,Semi,550
Kingwin Lazer Platinum,,ATX,0.9574468085106382,0.2972972972972973,0.6000000000000001,,platinum,Semi,750
Kingwin Lazer Platinum,,ATX,0.9574468085106382,0.43243243243243246,0.6000000000000001,,platinum,Semi,1000
Apevia ATX-RP500W,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
SeaSonic SS-750HT Silver,,ATX,0.9042553191489362,0.2972972972972973,0.0,,silver,False,750
Thermaltake Toughpower Grand,,ATX,0.9574468085106382,0.35135135135135137,1.0,,platinum,Full,850
Thermaltake EVO_Blue,,ATX,0.0,0.2972972972972973,1.0,,white,Full,750
Thermaltake Toughpower XT,,ATX,0.9574468085106382,0.5810810810810811,0.6000000000000001,,platinum,Semi,1275
In Win Commander III,,ATX,0.925531914893617,0.2702702702702703,0.6000000000000001,,gold,Semi,700
Zalman ZM600-HP,,ATX,0.0,0.21621621621621623,1.0,,white,Full,600
Zalman 1250 Platinum,,ATX,0.9574468085106382,0.5675675675675675,0.6000000000000001,,platinum,Semi,1250
Thermaltake EVO_Blue,,ATX,0.925531914893617,0.24324324324324326,0.6000000000000001,,gold,Semi,650
Thermaltake EVO_Blue,,ATX,0.925531914893617,0.35135135135135137,0.6000000000000001,,gold,Semi,850
NZXT HALE90 V2,,ATX,0.925531914893617,0.5405405405405406,1.0,,gold,Full,1200
SeaSonic M12II,,ATX,0.8723404255319148,0.0972972972972973,0.0,,bronze,False,380
LEPA B850-MA,,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,,bronze,Semi,850
NZXT HALE82,,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,,bronze,Semi,850
Antec Basiq,,ATX,0.851063829787234,0.12432432432432433,0.0,,plus,False,430
Antec Signature,,ATX,0.8723404255319148,0.35135135135135137,1.0,,bronze,Full,850
Thermaltake Toughpower DPS G,,ATX,0.9574468085106382,0.45945945945945943,1.0,,platinum,Full,1050
Apevia ATX-AS680W-BL,,ATX,0.0,0.2594594594594595,0.0,,white,False,680
Apevia ATX-CB600W,,ATX,0.0,0.21621621621621623,0.0,,white,False,600
Apevia ATX-TL450W,,ATX,0.0,0.13513513513513514,0.0,,white,False,450
HEC HEC200SA2FX,,Mini ITX,0.0,0.0,0.0,,white,False,200
HEC HP585D RETAIL,,ATX,0.0,0.2081081081081081,0.0,,white,False,585
HEC XPOWER585 RETAIL,,ATX,0.0,0.2081081081081081,0.0,,white,False,585
CoolMax CA-450,,ATX,0.0,0.13513513513513514,0.0,,white,False,450
CoolMax MP-550B,,ATX,0.851063829787234,0.1891891891891892,0.0,,plus,False,550
CoolMax ZP-1000B,,ATX,0.8723404255319148,0.43243243243243246,0.6000000000000001,,bronze,Semi,1000
Azza Titan,,ATX,0.8723404255319148,0.43243243243243246,0.0,,bronze,False,1000
Enermax EES400AWT_II,,ATX,0.851063829787234,0.10810810810810811,0.0,,plus,False,400
Enermax EMD625AWT_II,,ATX,0.8723404255319148,0.22972972972972971,1.0,,bronze,Full,625
Enermax ERV1020EWT,,ATX,0.9042553191489362,0.44324324324324327,1.0,,silver,Full,1020
Enermax ERV920EWT,,ATX,0.9042553191489362,0.3891891891891892,1.0,,silver,Full,920
Enermax ETK500AWT,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
In Win Commander,,ATX,0.851063829787234,0.5405405405405406,1.0,,plus,Full,1200
OCZ EliteXStream,,ATX,0.851063829787234,0.43243243243243246,0.0,,plus,False,1000
OCZ StealthXstream II,,ATX,0.851063829787234,0.2702702702702703,0.0,,plus,False,700
SeaSonic SSP-350ST,,ATX,0.8723404255319148,0.08108108108108109,0.0,,bronze,False,350
Raidmax RX-1200AE,,ATX,0.8723404255319148,0.5405405405405406,0.6000000000000001,,bronze,Semi,1200
Sparkle SPI460PFB2-MC2,,ATX,0.851063829787234,0.14054054054054055,0.0,,plus,False,460
Raidmax RX-380K,,ATX,0.0,0.0972972972972973,0.0,,white,False,380
FSP Group FSP300-60GHS(85),,SFX,0.8723404255319148,0.05405405405405406,0.0,,bronze,False,300
Rosewill Stallion,,ATX,0.0,0.13513513513513514,0.0,,white,False,450
Rosewill RV2-500,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
Rosewill RV2-700,,ATX,0.0,0.2702702702702703,0.0,,white,False,700
Rosewill RV350-2,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
Silverstone Strider,,ATX,0.9042553191489362,0.43243243243243246,1.0,,silver,Full,1000
Silverstone Strider,,ATX,0.851063829787234,0.5405405405405406,1.0,,plus,Full,1200
Sunbeam PSU-ECO750-US-BL,,ATX,0.851063829787234,0.2972972972972973,0.0,,plus,False,750
Thermaltake EVO_Blue,,ATX,0.0,0.1891891891891892,1.0,,white,Full,550
XFX Black Edition,,ATX,0.9042553191489362,0.2972972972972973,1.0,,silver,Full,750
SeaSonic SS-350ET Bronze,,ATX,0.8723404255319148,0.08108108108108109,0.0,,bronze,False,350
Enermax REVOLUTION X't,,ATX,0.925531914893617,0.2864864864864865,0.6000000000000001,,gold,Semi,730
SeaSonic SS-300SFD,,SFX,0.851063829787234,0.05405405405405406,0.0,,plus,False,300
Deepcool PM550D,,ATX,0.925531914893617,0.1891891891891892,0.0,Black,gold,False,550
Rosewill Quark 1200,,ATX,0.9574468085106382,0.5405405405405406,1.0,,platinum,Full,1200
SeaSonic SSP-450RT,,ATX,0.925531914893617,0.13513513513513514,0.0,,gold,False,450
Kingwin Lazer Platinum,,ATX,0.9574468085106382,0.24324324324324326,0.6000000000000001,,platinum,Semi,650
Topower ZU-650W,,ATX,0.0,0.24324324324324326,0.0,,white,False,650
CoolMax ZU-700B,,ATX,0.8723404255319148,0.2702702702702703,0.6000000000000001,,bronze,Semi,700
FSP Group ATX400-PNT,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
Sparkle ATX-450PN,,ATX,0.0,0.13513513513513514,0.0,,white,False,450
Sparkle SCC-750AF,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
LEPA B550-SA,,ATX,0.8723404255319148,0.1891891891891892,0.0,,bronze,False,550
VisionTek 900346,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
be quiet! STRAIGHT POWER E9 | 500W,,ATX,0.925531914893617,0.16216216216216217,0.0,,gold,False,500
Sparkle ATX-400PA,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
FSP Group AU-1200PRO,,ATX,0.925531914893617,0.5405405405405406,0.0,,gold,False,1200
Sparkle GW-EPS1000DA,,ATX,0.925531914893617,0.43243243243243246,0.6000000000000001,,gold,Semi,1000
CoolMax ZU-800B,,ATX,0.8723404255319148,0.32432432432432434,0.6000000000000001,,bronze,Semi,800
CoolMax ZU-900B,,ATX,0.8723404255319148,0.3783783783783784,0.6000000000000001,,bronze,Semi,900
Zalman LE,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
be quiet! Straight Power E9,,ATX,0.925531914893617,0.21621621621621623,0.0,,gold,False,600
PC Power & Cooling S75CF,,ATX,0.851063829787234,0.2972972972972973,0.0,,plus,False,750
Enermax ETL450AWT-M,,ATX,0.8723404255319148,0.13513513513513514,0.6000000000000001,,bronze,Semi,450
CoolMax RM-1000B,,ATX,0.0,0.43243243243243246,0.0,,white,False,1000
Logisys PS550AC,,ATX,0.0,0.1891891891891892,0.0,,white,False,550
Sparkle FSP300-60THA,,ATX,0.0,0.05405405405405406,0.0,,white,False,300
GAMDIAS ASTRAPE P1 G,,ATX,0.925531914893617,0.24324324324324326,1.0,Black / Multicolor,gold,Full,650
Cougar DX600,,ATX,0.851063829787234,0.21621621621621623,0.0,,plus,False,600
Diablotek PHD550,,ATX,0.0,0.1891891891891892,0.0,,white,False,550
Diablotek PSDA500,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
Diablotek PSDA350,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
Diablotek PSDA400,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
Diablotek PSDA600,,ATX,0.0,0.21621621621621623,0.0,,white,False,600
Rosewill Fortress,,ATX,0.9574468085106382,0.13513513513513514,0.0,,platinum,False,450
Xion XON-1250P14HE,,ATX,0.0,0.5675675675675675,0.0,,white,False,1250
Xion AXP-850R14N,,ATX,0.0,0.35135135135135137,0.0,,white,False,850
Xion XON-800R14N,,ATX,0.0,0.32432432432432434,1.0,,white,Full,800
StarTech ATXPW500PRO2,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
StarTech ATXPOW350PRO,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
StarTech ATX2PW530PRO,,ATX,0.8723404255319148,0.1783783783783784,0.0,,bronze,False,530
StarTech ATXPW350DELL,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
Xion AXP-700W14FG,,ATX,0.925531914893617,0.2702702702702703,1.0,,gold,Full,700
Xion AXP-1000R14HE,,ATX,0.8723404255319148,0.43243243243243246,1.0,,bronze,Full,1000
NZXT HALE90 V2,,ATX,0.925531914893617,0.35135135135135137,1.0,,gold,Full,850
StarTech ATX2POW450HS,,ATX,0.0,0.13513513513513514,0.0,,white,False,450
Azza PSAZ-1000PT14,,ATX,0.9574468085106382,0.43243243243243246,0.6000000000000001,,platinum,Semi,1000
CoolMax CU-700B,,ATX,0.0,0.2702702702702703,0.6000000000000001,,white,Semi,700
Aerocool GT-1050SG,,ATX,0.925531914893617,0.45945945945945943,0.6000000000000001,,gold,Semi,1050
LEPA G1200-MA,,ATX,0.925531914893617,0.5405405405405406,0.6000000000000001,,gold,Semi,1200
Zalman 1000-HP Plus,,ATX,0.9042553191489362,0.43243243243243246,1.0,,silver,Full,1000
Sentey MBP HM,,ATX,0.8723404255319148,0.24324324324324326,0.6000000000000001,Black,bronze,Semi,650
Sentey MBP HM,,ATX,0.8723404255319148,0.43243243243243246,0.6000000000000001,Black,bronze,Semi,1000
XFX P1-650X-XXB9,,ATX,0.8723404255319148,0.24324324324324326,0.6000000000000001,,bronze,Semi,650
XFX P1-850X-XXB9,,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,,bronze,Semi,850
Kingwin Lazer,,ATX,0.851063829787234,0.2972972972972973,1.0,,plus,Full,750
PC Power & Cooling PPCT860,,ATX,0.851063829787234,0.3567567567567568,0.0,,plus,False,860
Kingwin Lazer,,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,,bronze,Semi,850
Kingwin Lazer Gold,,ATX,0.925531914893617,0.1891891891891892,1.0,,gold,Full,550
Kingwin MK,,ATX,0.0,0.2972972972972973,0.0,,white,False,750
FSP Group Raider 450,,ATX,0.8723404255319148,0.13513513513513514,0.0,,bronze,False,450
XFX P1-650S-CAB9,,ATX,0.8723404255319148,0.24324324324324326,0.0,,bronze,False,650
PC Power & Cooling Silencer,,ATX,0.9042553191489362,0.3837837837837838,0.0,,silver,False,910
Sparkle Magna GOLD PRO,,ATX,0.925531914893617,0.35135135135135137,0.6000000000000001,,gold,Semi,850
FSP Group FSP300-60GHT,,TFX,0.851063829787234,0.05405405405405406,0.0,,plus,False,300
FSP Group FSP300-60GHS-R,,SFX,0.851063829787234,0.05405405405405406,0.0,,plus,False,300
XClio GreatPower,,ATX,0.851063829787234,0.16216216216216217,1.0,,plus,Full,500
FSP Group ZEN 400,,ATX,0.8723404255319148,0.10810810810810811,0.0,,bronze,False,400
FSP Group SAGA+ 500R,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
FSP Group SAGA+ 400R,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
Broadway Com Corp OKIA-BLACK-680,,ATX,0.0,0.2594594594594595,0.0,,white,False,680
SHARKOON WPM Bronze,,ATX,0.8723404255319148,0.10810810810810811,0.6000000000000001,,bronze,Semi,400
Enermax Platimax D.F.,,ATX,0.9574468085106382,0.35135135135135137,1.0,,platinum,Full,850
Enermax ENP350AST,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
PC Power & Cooling T12W,,ATX,0.0,0.5405405405405406,0.0,,white,False,1200
Enermax ENP550AWT,,ATX,0.0,0.1891891891891892,0.0,,white,False,550
Kingwin Lazer Platinum,,ATX,0.9574468085106382,0.1891891891891892,0.6000000000000001,,platinum,Semi,550
Silverstone Strider,,ATX,0.9042553191489362,0.16216216216216217,0.0,,silver,False,500
be quiet! Power Zone,,ATX,0.8723404255319148,0.2972972972972973,1.0,,bronze,Full,750
PC Power & Cooling Silencer Mk II,,ATX,0.8723404255319148,0.24324324324324326,0.0,,bronze,False,650
XClio Goodpower 750W,,ATX,0.8723404255319148,0.2972972972972973,1.0,,bronze,Full,750
Rosewill PHOTON 1350,,ATX,0.925531914893617,0.6216216216216216,1.0,Black,gold,Full,1350
Enermax REVOLUTION DUO,,ATX,0.925531914893617,0.16216216216216217,0.0,,gold,False,500
Rosewill Tachyon,,ATX,0.9574468085106382,0.1891891891891892,0.6000000000000001,,platinum,Semi,550
Rosewill Tachyon,,ATX,0.9574468085106382,0.2972972972972973,0.6000000000000001,,platinum,Semi,750
Rosewill Capstone G1200,,ATX,0.925531914893617,0.5405405405405406,0.6000000000000001,,gold,Semi,1200
Solid Gear SDGR-900E,,ATX,0.0,0.3783783783783784,0.0,,white,False,900
FSP Group AURUM 92+,,ATX,0.9574468085106382,0.1891891891891892,0.6000000000000001,,platinum,Semi,550
LEPA MaxGold,,ATX,0.925531914893617,0.16216216216216217,0.0,,gold,False,500
LEPA MX-F1,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
Athena Power AP-MFATX35,,Mini ITX,0.8723404255319148,0.08108108108108109,0.0,,bronze,False,350
FSP Group PT1200FM,,ATX,0.9574468085106382,0.5405405405405406,1.0,,platinum,Full,1200
Cooler Master VSM,,ATX,0.925531914893617,0.2972972972972973,0.6000000000000001,,gold,Semi,750
In Win Commander II,,ATX,0.8723404255319148,0.5405405405405406,1.0,,bronze,Full,1200
Logisys PS550E12,,ATX,0.0,0.1891891891891892,0.0,,white,False,550
Logisys PS480X2,,ATX,0.0,0.15135135135135136,0.0,,white,False,480
Logisys PS575XBK,,ATX,0.0,0.2027027027027027,0.0,,white,False,575
Rosewill ARC M450,,ATX,0.8723404255319148,0.13513513513513514,0.6000000000000001,,bronze,Semi,450
Topower GAPS-500LX,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
Xion EN-600F12,,ATX,0.0,0.21621621621621623,0.0,,white,False,600
Nfortec Sagitta RGB,,ATX,0.925531914893617,0.45945945945945943,1.0,Black,gold,Full,1050
LEPA G1000-MB,,ATX,0.925531914893617,0.43243243243243246,1.0,,gold,Full,1000
In Win Glacier,,ATX,0.925531914893617,0.3783783783783784,0.6000000000000001,,gold,Semi,900
Fractal Design Tesla R2,,ATX,0.925531914893617,0.16216216216216217,0.0,,gold,False,500
BitFenix Fury,,ATX,0.925531914893617,0.1891891891891892,0.6000000000000001,,gold,Semi,550
Cougar CMX1200V3,,ATX,0.8723404255319148,0.5405405405405406,0.6000000000000001,,bronze,Semi,1200
Cyonic AU-450X,,ATX,0.925531914893617,0.13513513513513514,1.0,,gold,Full,450
Sentey GSP750-SM,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
Sentey GSP850-SM,,ATX,0.925531914893617,0.35135135135135137,1.0,,gold,Full,850
Sentey GSP1000-SM,,ATX,0.925531914893617,0.43243243243243246,1.0,,gold,Full,1000
Sentey ERP-400-SS,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
Linkworld LPG8 630w,,ATX,0.0,0.23243243243243245,0.0,,white,False,630
Cougar COUGAR-A760,,ATX,0.8723404255319148,0.3027027027027027,0.0,,bronze,False,760
Cougar COUGAR-RS650,,ATX,0.851063829787234,0.24324324324324326,0.0,,plus,False,650
PC Power & Cooling Silencer MK III,,ATX,0.925531914893617,0.35135135135135137,0.6000000000000001,,gold,Semi,850
Sparkle SPI300T8AB-B204,,TFX,0.8723404255319148,0.05405405405405406,0.0,,bronze,False,300
Cougar COUGAR-PX700,,ATX,0.8723404255319148,0.2702702702702703,0.0,,bronze,False,700
Xion XON-1000P14F,,ATX,0.0,0.43243243243243246,0.0,,white,False,1000
Topower TOP-900W,,ATX,0.851063829787234,0.3783783783783784,1.0,,plus,Full,900
Kingwin STR-500,,ATX,0.9574468085106382,0.16216216216216217,0.6000000000000001,,platinum,Semi,500
FSP Group AU-750M,,ATX,0.925531914893617,0.2972972972972973,0.6000000000000001,,gold,Semi,750
LEPA B550-MB,,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,,bronze,Semi,550
Super Flower Amazon,,ATX,0.8723404255319148,0.1891891891891892,0.0,,bronze,False,550
Thermaltake Toughpower,,ATX,0.9042553191489362,0.43243243243243246,0.6000000000000001,,silver,Semi,1000
Ultra U12-42467,,ATX,0.8723404255319148,0.2972972972972973,0.6000000000000001,,bronze,Semi,750
Raidmax Vampire,,ATX,0.925531914893617,0.3783783783783784,0.6000000000000001,,gold,Semi,900
Corsair CX-430 V3,,ATX,0.8723404255319148,0.12432432432432433,0.0,,bronze,False,430
Sparkle R-SPI700GHN,,ATX,0.851063829787234,0.2702702702702703,0.0,,plus,False,700
FSP Group FSP300-60GHT(85),,TFX,0.8723404255319148,0.05405405405405406,0.0,,bronze,False,300
Enermax ENP650AWT B,,ATX,0.8723404255319148,0.24324324324324326,0.0,,bronze,False,650
Enermax ENP550AWT B,,ATX,0.8723404255319148,0.1891891891891892,0.0,,bronze,False,550
SeaSonic PRIME AIRTOUCH,,ATX,0.925531914893617,0.35135135135135137,1.0,Black / Red,gold,Full,850
Logisys PS600XBK,,ATX,0.0,0.21621621621621623,0.0,,white,False,600
E-Power EP-1200P10-T2,,ATX,0.851063829787234,0.5405405405405406,0.6000000000000001,,plus,Semi,1200
Enermax REVOLUTION X't,,ATX,0.925531914893617,0.1783783783783784,0.6000000000000001,,gold,Semi,530
Kingwin KX-1000,,ATX,0.8723404255319148,0.43243243243243246,0.6000000000000001,,bronze,Semi,1000
Kingwin Lazer Gold,,ATX,0.925531914893617,0.5945945945945946,0.6000000000000001,,gold,Semi,1300
FirePower ZT,,ATX,0.8723404255319148,0.1891891891891892,1.0,,bronze,Full,550
In Win Commander II,,ATX,0.8723404255319148,0.35135135135135137,1.0,,bronze,Full,850
Thermaltake Toughpower Grand,,ATX,0.9574468085106382,0.45945945945945943,1.0,,platinum,Full,1050
Thermaltake EVO_Blue,,ATX,0.0,0.24324324324324326,1.0,,white,Full,650
Rosewill Glacier 1200M,,ATX,0.8723404255319148,0.5405405405405406,0.6000000000000001,,bronze,Semi,1200
HEC HEC200SAFX,,Mini ITX,0.0,0.0,0.0,,white,False,200
Thortech Thunderbolt PLUS,,ATX,0.925531914893617,0.5405405405405406,1.0,,gold,Full,1200
Thortech Thunderbolt PLUS,,ATX,0.925531914893617,0.43243243243243246,1.0,,gold,Full,1000
VIVO 24K,,ATX,0.925531914893617,0.24324324324324326,1.0,,gold,Full,650
TUNIQ PSU-POT750-BK,,ATX,0.8723404255319148,0.2972972972972973,0.0,,bronze,False,750
Cougar VTE X2,,ATX,0.851063829787234,0.2702702702702703,0.0,Black,plus,False,700
NZXT HALE90 V2,,ATX,0.925531914893617,0.43243243243243246,1.0,,gold,Full,1000
NZXT HALE82,,ATX,0.8723404255319148,0.24324324324324326,0.6000000000000001,,bronze,Semi,650
LEPA G,,ATX,0.925531914893617,0.24324324324324326,0.6000000000000001,,gold,Semi,650
Silverstone OP850,,ATX,0.0,0.35135135135135137,0.0,,white,False,850
CoolMax ZP-750B,,ATX,0.8723404255319148,0.2972972972972973,0.6000000000000001,,bronze,Semi,750
E-Power EP-500LS-1,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
NZXT HALE82,,ATX,0.8723404255319148,0.2972972972972973,0.6000000000000001,,bronze,Semi,750
Apevia ATX-AS500W-BL,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
Apevia ATX-AS500W-GN,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
Apevia ATX-CW500WP4,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
Apevia ATX-TL450W-BK,,ATX,0.0,0.13513513513513514,0.0,,white,False,450
Apex AL-A350ATX,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
HEC Raptor500,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
HEC HP585D,,ATX,0.0,0.2081081081081081,0.0,,white,False,585
HEC X-Power Pro 650,,ATX,0.0,0.24324324324324326,0.0,,white,False,650
HEC XPOWER585 OEM,,ATX,0.0,0.2081081081081081,0.0,,white,False,585
HEC XPOWER780,,ATX,0.0,0.21621621621621623,0.0,,white,False,600
HEC ZEPHYR650,,ATX,0.0,0.24324324324324326,0.0,,white,False,650
HEC Zephyr MX-750,,ATX,0.8723404255319148,0.2972972972972973,0.0,,bronze,False,750
Topower ZU-500W,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
CoolMax CU-600B,,ATX,0.0,0.21621621621621623,0.6000000000000001,,white,Semi,600
CoolMax CA-350,,ATX,0.0,0.08108108108108109,0.0,,white,False,350
CoolMax CA-400,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
CoolMax CT-450 (silver),,ATX,0.0,0.13513513513513514,0.0,,white,False,450
CoolMax VL-600B,,ATX,0.0,0.21621621621621623,0.0,,white,False,600
CoolMax CUG-700B,,ATX,0.0,0.2702702702702703,1.0,,white,Full,700
CoolMax CUG-950B,,ATX,0.0,0.4054054054054054,1.0,,white,Full,950
VisionTek 900489,,ATX,0.8723404255319148,0.2702702702702703,0.6000000000000001,,bronze,Semi,700
VisionTek 900490,,ATX,0.8723404255319148,0.32432432432432434,0.6000000000000001,,bronze,Semi,800
VisionTek 900488,,ATX,0.0,0.1891891891891892,1.0,,white,Full,550
CoolMax CUL-750B,,ATX,0.0,0.2972972972972973,0.6000000000000001,,white,Semi,750
CoolMax CUL-850B,,ATX,0.0,0.35135135135135137,0.6000000000000001,,white,Semi,850
CoolMax CUQ-1350B,,ATX,0.851063829787234,0.6216216216216216,0.0,,plus,False,1350
CoolMax CX-400B,,ATX,0.0,0.10810810810810811,0.0,,white,False,400
CoolMax CXI-600B,,ATX,0.0,0.21621621621621623,0.0,,white,False,600
VisionTek 900347,,ATX,0.0,0.24324324324324326,0.0,,white,False,650
Dynapower EJ-750A80,,ATX,0.8723404255319148,0.2972972972972973,1.0,,bronze,Full,750
