name,price,socket,form_factor,max_memory,memory_slots,color,manufacturer,chipset,SATA,M.2,BAND,PCIe,OC,WIFI,max_memory_spec,memory_slots_spec,SATA_spec,BAND_spec,PCIe_spec,OC_spec
Asus F1A55-M/CSM,,FM1,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Asus,A55,0.4000000000000001,0.0,0.1818181818181818,0.25,0.0,False,32,4,6.0,6.0,2.0,False
ASRock X79 Extreme9,,2011,ATX,0.060665362035225046,0.6363636363636364,Black / Silver,ASRock,X79,0.4000000000000001,0.0,0.6363636363636364,0.25,1.0,False,64,8,6.0,16.0,2.0,True
Foxconn H61AP,,1155,ATX,0.0136986301369863,0.09090909090909091,Blue / White,Foxconn,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
ASRock 970DE3/U3S3,,AM3+,ATX,0.029354207436399216,0.2727272727272727,Black / Silver,ASRock,970,,,,,,False,32,4,,,,
Biostar TZ77B,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Red,Biostar,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
Biostar TZ77A,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Red,Biostar,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
Biostar TZ77XE3,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Orange,Biostar,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
Asus P8Z77-V LE,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Asus,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
MSI Z77MA-G45,,1155,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Blue,MSI,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
Gigabyte GA-Z77M-D3H,,1155,Micro ATX,0.029354207436399216,0.2727272727272727,Blue / White,Gigabyte,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
ASRock Z77 Extreme4-M,,1155,Micro ATX,0.029354207436399216,0.2727272727272727,Brown / Black,ASRock,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
Asus P8Z77 WS,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Asus,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
ASRock 970 Pro3,,AM3+,ATX,0.029354207436399216,0.2727272727272727,Brown / Black,ASRock,970,,,,,,False,32,4,,,,
Asus P8Z77-V LE PLUS,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Asus,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
Gigabyte GA-970A-DS3,,AM3+,ATX,0.029354207436399216,0.2727272727272727,Blue / White,Gigabyte,970,,,,,,False,32,4,,,,
Gigabyte GA-Q77M-D2H,,1155,Micro ATX,0.029354207436399216,0.2727272727272727,Blue / White,Gigabyte,,,,,,,False,32,4,,,,
ECS A960M-M3,,AM3+,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Silver,ECS,,,,,,,False,16,2,,,,
Intel DZ77GAL-70K,,1155,ATX,0.029354207436399216,0.2727272727272727,Black / Blue,Intel,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,32,4,4.0,4.0,3.0,True
ECS H61H2-I3 (v1.0),,1155,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Gray,ECS,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
Gigabyte GA-F2A85XM-D3H,,FM2,Micro ATX,0.060665362035225046,0.2727272727272727,Blue / White,Gigabyte,,,,,,,False,64,4,,,,
Zotac Z77ITX-A-E,,1155,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Yellow,Zotac,Z77,0.2,0.0,0.09090909090909091,0.5,1.0,False,16,2,4.0,4.0,3.0,True
ASRock H61MV-ITX,,1155,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Blue,ASRock,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
ASRock Z87 Extreme6,,1150,ATX,0.029354207436399216,0.2727272727272727,Brown / Black,ASRock,Z87,0.4000000000000001,0.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
ASRock H61M-PS4 Micro ATX Intel Motherboard,,1155,Micro ATX,0.0136986301369863,0.09090909090909091,Green / Blue,ASRock,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
ECS A55F2-M4(1.0),,FM2,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Gray,ECS,A55F2,0.4000000000000001,0.0,0.1818181818181818,0.25,0.0,False,32,2,6.0,6.0,2.0,False
ASRock Z87 OC Formula,,1150,EATX,0.029354207436399216,0.2727272727272727,Black / Yellow,ASRock,Z87,0.4000000000000001,0.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
Asus H87I-PLUS,,1150,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Gold,Asus,H87,0.4000000000000001,0.0,0.1818181818181818,0.5,0.0,False,16,2,6.0,6.0,3.0,False
Asus A55M-E,,FM2,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Blue,Asus,A55,0.4000000000000001,0.0,0.1818181818181818,0.25,0.0,False,32,2,6.0,6.0,2.0,False
MSI CSM-B75MA-P45,,1155,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Blue,MSI,B75,0.4000000000000001,0.0,0.0,0.5,0.0,False,32,4,6.0,2.0,3.0,False
EVGA Z87 FTW,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Red,EVGA,Z87,0.4000000000000001,0.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
MSI CSM-H81M-P32,,1150,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Blue,MSI,H81,0.0,0.0,0.0,0.25,0.0,False,16,2,2.0,2.0,2.0,False
Gigabyte GA-Z87-DS3H,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Gray,Gigabyte,Z87,0.4000000000000001,0.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
MSI B85M-P33 V2,,1150,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Blue,MSI,B85,0.2,0.0,0.0,0.5,0.0,False,16,2,4.0,2.0,3.0,False
ASRock FM2A75M-HD+,,FM2+,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Silver,ASRock,A75,0.4000000000000001,0.0,0.1818181818181818,0.25,0.0,False,32,2,6.0,6.0,2.0,False
Asus A78M-A,,FM2+,Micro ATX,0.060665362035225046,0.2727272727272727,Black / Gold,Asus,A78,0.4000000000000001,0.0,0.1818181818181818,0.25,1.0,False,64,4,6.0,6.0,2.0,True
Jetway JNC9S-B85,,1150,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Green,Jetway,B85,0.2,0.0,0.0,0.5,0.0,False,16,2,4.0,2.0,3.0,False
Asus A55BM-K,,FM2+,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Yellow,Asus,A55,0.4000000000000001,0.0,0.1818181818181818,0.25,0.0,False,32,2,6.0,6.0,2.0,False
MSI H87-G43 GAMING,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Red,MSI,H87,0.4000000000000001,0.0,0.1818181818181818,0.5,0.0,False,32,4,6.0,6.0,3.0,False
MSI H81M-E35 V2,,1150,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Blue,MSI,H81,0.0,0.0,0.0,0.25,0.0,False,16,2,2.0,2.0,2.0,False
Gigabyte GA-F2A55M-S1,,FM2+,Micro ATX,0.060665362035225046,0.09090909090909091,Black,Gigabyte,A55,0.4000000000000001,0.0,0.1818181818181818,0.25,0.0,False,64,2,6.0,6.0,2.0,False
Gigabyte GA-AM1M-S2H,,AM1,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Silver,Gigabyte,AM1,,,,,,False,32,2,,,,
Asus GRYPHON Z97,,1150,Micro ATX,0.029354207436399216,0.2727272727272727,Brown / Black,Asus,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
Gigabyte GA-Z97X-SOC,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Orange,Gigabyte,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
Gigabyte GA-Z97X-Gaming G1 WIFI-BK,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Red,Gigabyte,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,True,32,4,6.0,4.0,3.0,True
MSI Z97S SLI Plus,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Blue,MSI,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
Asus A78M-E,,FM2+,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Gold,Asus,A78,0.4000000000000001,0.0,0.1818181818181818,0.25,1.0,False,32,2,6.0,6.0,2.0,True
ASRock Z97 PROFESSIONAL,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Red,ASRock,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
ASRock Z97 Extreme9,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Blue,ASRock,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
Asus B85M-D PLUS,,1150,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Yellow,Asus,B85,0.2,0.0,0.0,0.5,0.0,False,16,2,4.0,2.0,3.0,False
ASRock Z97M-ITX/AC,,1150,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Blue,ASRock,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,16,2,6.0,4.0,3.0,True
MSI X99S XPOWER AC,,2011-3,EATX,0.1232876712328767,0.6363636363636364,Black / Yellow,MSI,X99,0.8,3.0,0.6363636363636364,0.5,1.0,False,128,8,10.0,16.0,3.0,True
ASRock X99 Professional,,2011-3,EATX,0.1232876712328767,0.6363636363636364,Black / Red,ASRock,X99,0.8,3.0,0.6363636363636364,0.5,1.0,False,128,8,10.0,16.0,3.0,True
MSI H81M Eco,,1150,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Green,MSI,H81,0.0,0.0,0.0,0.25,0.0,False,16,2,2.0,2.0,2.0,False
ASRock FM2A88M PRO3+,,FM2+,Micro ATX,0.060665362035225046,0.2727272727272727,Black / Blue,ASRock,A88,0.6000000000000001,0.0,0.2727272727272727,0.25,1.0,False,64,4,8.0,8.0,2.0,True
MSI X99S MPOWER,,2011-3,ATX,0.1232876712328767,0.6363636363636364,Black / Yellow,MSI,X99,0.8,3.0,0.6363636363636364,0.5,1.0,False,128,8,10.0,16.0,3.0,True
Foxconn H61MD,,1155,Micro ATX,0.0136986301369863,0.09090909090909091,Black / Yellow,Foxconn,H61,0.0,0.0,0.09090909090909091,0.25,0.0,False,16,2,2.0,4.0,2.0,False
Asus A88X-GAMER,,FM2+,ATX,0.060665362035225046,0.2727272727272727,Black / Red,Asus,A88,0.6000000000000001,0.0,0.2727272727272727,0.25,1.0,False,64,4,8.0,8.0,2.0,True
Gigabyte GA-H97M-Gaming 3,,1150,Micro ATX,0.029354207436399216,0.2727272727272727,Black / Red,Gigabyte,H97,0.4000000000000001,1.0,0.2727272727272727,0.5,0.0,False,32,4,6.0,8.0,3.0,False
Gigabyte GA-Z97-HD3P,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Gray,Gigabyte,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
MSI A68HM-E33,,FM2+,Micro ATX,0.029354207436399216,0.09090909090909091,Black,MSI,,,,,,,False,32,2,,,,
Asus Z97-DELUXE/USB 3.1,,1150,ATX,0.029354207436399216,0.2727272727272727,Black / Gold,Asus,Z97,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,32,4,6.0,4.0,3.0,True
MSI A88XI AC V2,,FM2+,Mini ITX,0.0136986301369863,0.09090909090909091,Black / Silver,MSI,A88,0.6000000000000001,0.0,0.2727272727272727,0.25,1.0,False,16,2,8.0,8.0,2.0,True
MSI A68HI AC,,FM2+,Mini ITX,0.029354207436399216,0.09090909090909091,Black,MSI,,,,,,,False,32,2,,,,
ASRock Z170 Extreme6+,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Gold,ASRock,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
ASRock Z170 Extreme4+,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Gold,ASRock,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
ASRock Z170 Extreme6,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Gold,ASRock,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
ASRock FATAL1TY 970 PERFORMANCE/3.1,,AM3+/AM3,ATX,0.060665362035225046,0.2727272727272727,Black / Red,ASRock,970,,,,,,False,64,4,,,,
ASRock H170 Pro4/D3,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Orange,ASRock,H170,0.4000000000000001,1.0,0.2727272727272727,0.5,0.0,False,64,4,6.0,8.0,3.0,False
Asus B150-PLUS D3,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Gold,Asus,B150,0.4000000000000001,1.0,0.0,0.5,0.0,False,64,4,6.0,2.0,3.0,False
ASRock B150M-ITX,,1151,Mini ITX,0.029354207436399216,0.09090909090909091,Black / Orange,ASRock,B150,0.4000000000000001,1.0,0.0,0.5,0.0,False,32,2,6.0,2.0,3.0,False
Gigabyte GA-MA790GP-DS4H,,AM3/AM2+,ATX,0.005870841487279843,0.2727272727272727,Multicolor,Gigabyte,,,,,,,False,8,4,,,,
ASRock H170A-X1,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Orange,ASRock,H170,0.4000000000000001,1.0,0.2727272727272727,0.5,0.0,False,64,4,6.0,8.0,3.0,False
ASRock H170A-X1/3.1,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Orange,ASRock,H170,0.4000000000000001,1.0,0.2727272727272727,0.5,0.0,False,64,4,6.0,8.0,3.0,False
Asus Z170-PREMIUM,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / White,Asus,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
ASRock Z170A-X1,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Orange,ASRock,Z170,0.4000000000000001,1.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Gigabyte GA-970-Gaming,,AM3+,ATX,0.029354207436399216,0.2727272727272727,Black / Red,Gigabyte,970,,,,,,False,32,4,,,,
Gigabyte GA-X150M-PLUS WS,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Brown / Black,Gigabyte,,,,,,,False,32,2,,,,
ASRock E3C232D4U-V1L,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Green / Blue,ASRock,,,,,,,False,64,4,,,,
ASRock E3C236D4U,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Green,ASRock,C236,,,,,,False,64,4,,,,
ASRock H110M-HDV/D3,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Orange,ASRock,H110,0.2,1.0,0.09090909090909091,0.5,0.0,False,32,2,4.0,4.0,3.0,False
MSI X99A SLI,,2011-3,ATX,0.1232876712328767,0.6363636363636364,Black,MSI,X99,0.8,3.0,0.6363636363636364,0.5,1.0,False,128,8,10.0,16.0,3.0,True
MSI B150M GRENADE,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Black,MSI,B150,0.4000000000000001,1.0,0.0,0.5,0.0,False,32,2,6.0,2.0,3.0,False
Biostar X370GT7,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / White,Biostar,X370,0.6000000000000001,4.0,0.1818181818181818,0.5,1.0,False,64,4,8.0,6.0,3.0,True
Biostar B350GT5,,AM4,ATX,0.060665362035225046,0.2727272727272727,Black / White,Biostar,B350,0.2,2.0,0.09090909090909091,0.5,1.0,False,64,4,4.0,4.0,3.0,True
Biostar B350ET2,,AM4,Micro ATX,0.029354207436399216,0.09090909090909091,Black,Biostar,B350,0.2,2.0,0.09090909090909091,0.5,1.0,False,32,2,4.0,4.0,3.0,True
Asus Z270-WS,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Silver,Asus,Z270,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
Supermicro X11SSA-F-B,,1151,ATX,0.060665362035225046,0.2727272727272727,Green,Supermicro,,,,,,,False,64,4,,,,
ASRock Z270 Professional Gaming i7,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Red,ASRock,Z270,0.4000000000000001,2.0,0.09090909090909091,0.5,1.0,False,64,4,6.0,4.0,3.0,True
MSI X299 GAMING M7 ACK,,2066,ATX,0.1232876712328767,0.6363636363636364,Black / Silver,MSI,X299,0.6000000000000001,3.0,0.6363636363636364,0.5,1.0,False,128,8,8.0,16.0,3.0,True
ASRock X299 OC Formula,,2066,ATX,0.060665362035225046,0.2727272727272727,Black,ASRock,X299,0.6000000000000001,3.0,0.6363636363636364,0.5,1.0,False,64,4,8.0,16.0,3.0,True
Asus ROG STRIX X299-XE GAMING,,2066,ATX,0.1232876712328767,0.6363636363636364,Black / Silver,Asus,X299,0.6000000000000001,3.0,0.6363636363636364,0.5,1.0,False,128,8,8.0,16.0,3.0,True
ASRock H310M-DGS,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Silver,ASRock,H310,0.2,1.0,0.1818181818181818,0.5,0.0,False,32,2,4.0,6.0,3.0,False
ASRock H310M-G/M.2,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Black / Silver,ASRock,H310,0.2,1.0,0.1818181818181818,0.5,0.0,False,32,2,4.0,6.0,3.0,False
Gigabyte B360M D3H GSM,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Black,Gigabyte,B360,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,64,4,6.0,4.0,3.0,False
MSI H110 PC MATE,,1151,ATX,0.029354207436399216,0.09090909090909091,Brown / Black,MSI,H110,0.2,1.0,0.09090909090909091,0.5,0.0,False,32,2,4.0,4.0,3.0,False
Supermicro X11SCZ-F,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Green / Silver,Supermicro,,,,,,,False,64,4,,,,
Supermicro X11SCM-F,,1151,Micro ATX,0.060665362035225046,0.2727272727272727,Green / Silver,Supermicro,,,,,,,False,64,4,,,,
Supermicro X11SCA-F,,1151,ATX,0.060665362035225046,0.2727272727272727,Green / Silver,Supermicro,,,,,,,False,64,4,,,,
ASRock Fatal1ty X99 Professional,,2011-3,EATX,0.1232876712328767,0.6363636363636364,Red / Black,ASRock,X99,0.8,3.0,0.6363636363636364,0.5,1.0,False,128,8,10.0,16.0,3.0,True
Biostar B365GTA,,1151,ATX,0.060665362035225046,0.2727272727272727,Black / Silver,Biostar,B365,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,64,4,6.0,4.0,3.0,False
ASRock H410M/ac,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Black,ASRock,H410,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
Biostar B450GT,,AM4,Micro ATX,0.1232876712328767,0.2727272727272727,Black,Biostar,B450,0.2,2.0,0.1818181818181818,0.5,1.0,False,128,4,4.0,6.0,3.0,True
MSI B365M PRO-VD,,1151,Micro ATX,0.029354207436399216,0.09090909090909091,Black,MSI,B365,0.4000000000000001,1.0,0.09090909090909091,0.5,0.0,False,32,2,6.0,4.0,3.0,False
Biostar Z490GTN,,1200,Mini ITX,0.060665362035225046,0.09090909090909091,Black,Biostar,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,False,64,2,6.0,8.0,3.0,True
Biostar Racing Z490A-Silver,,1200,ATX,0.1232876712328767,0.2727272727272727,Black / White,Biostar,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
ASRock B560M Pro4/ac+,,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Black / Silver,ASRock,B560,0.4000000000000001,1.0,0.09090909090909091,0.75,0.0,False,128,4,6.0,4.0,4.0,False
Gigabyte H510M DS2V,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Black,Gigabyte,H510,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
Asus Pro H510M-C/CSM,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Green,Asus,H510,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
ASRock Z590-C/ax,,1200,ATX,0.1232876712328767,0.2727272727272727,Black,ASRock,Z590,0.4000000000000001,3.0,0.6363636363636364,0.75,1.0,False,128,4,6.0,16.0,4.0,True
Biostar B660GTA,,1700,ATX,0.1232876712328767,0.2727272727272727,Blue / Black,Biostar,B660,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
MSI Z490 PLUS,,1200,ATX,0.1232876712328767,0.2727272727272727,Black,MSI,Z490,0.4000000000000001,3.0,0.2727272727272727,0.5,1.0,False,128,4,6.0,8.0,3.0,True
MSI B560M PRO-VDH WIFI (CEC),,1200,Micro ATX,0.1232876712328767,0.2727272727272727,Black,MSI,B560,0.4000000000000001,1.0,0.09090909090909091,0.75,0.0,True,128,4,6.0,4.0,4.0,False
Gigabyte B760 AORUS ELITE DDR4,,1700,ATX,0.1232876712328767,0.2727272727272727,Black / Silver,Gigabyte,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
Gigabyte B760 AORUS ELITE,,1700,ATX,0.1232876712328767,0.2727272727272727,Black,Gigabyte,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
Gigabyte B760M POWER DDR4,,1700,Micro ATX,0.060665362035225046,0.09090909090909091,Black,Gigabyte,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,64,2,4.0,4.0,4.0,False
Gigabyte B760M POWER,,1700,Micro ATX,0.060665362035225046,0.09090909090909091,Gray / Black,Gigabyte,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,64,2,4.0,4.0,4.0,False
Asus PRIME B650M-A WIFI II-CSM,,AM5,Micro ATX,0.1232876712328767,0.2727272727272727,Silver / Black,Asus,B650,0.2,2.0,0.6363636363636364,0.75,1.0,True,128,4,4.0,16.0,4.0,True
Gigabyte H610M S2,,1700,Micro ATX,0.060665362035225046,0.09090909090909091,Brown / Silver,Gigabyte,H610,0.2,1.0,0.1818181818181818,0.75,0.0,False,64,2,4.0,6.0,4.0,False
Gigabyte H610M K,,1700,Micro ATX,0.09197651663405088,0.09090909090909091,Brown / Gray,Gigabyte,H610,0.2,1.0,0.1818181818181818,0.75,0.0,False,96,2,4.0,6.0,4.0,False
MSI PRO B760M-A DDR4,,1700,Micro ATX,0.1232876712328767,0.2727272727272727,Black,MSI,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,128,4,4.0,4.0,4.0,False
Asus PRIME H510M-E R2.0,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Silver / Black,Asus,H510,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
Biostar B760MX-E D4,,1700,Micro ATX,0.060665362035225046,0.09090909090909091,Black,Biostar,B760,0.2,2.0,0.09090909090909091,0.75,0.0,False,64,2,4.0,4.0,4.0,False
Biostar H410MHG,,1200,Micro ATX,0.060665362035225046,0.09090909090909091,Black,Biostar,H410,0.2,1.0,0.1818181818181818,0.5,0.0,False,64,2,4.0,6.0,3.0,False
Asus P7P55D Pro,,1156,ATX,0.0136986301369863,0.2727272727272727,Black / Blue,Asus,P55,0.4000000000000001,0.0,0.2727272727272727,0.25,1.0,False,16,4,6.0,8.0,2.0,True
Asus Sabertooth 55I,,1156,ATX,0.0136986301369863,0.2727272727272727,Brown / Black,Asus,,,,,,,False,16,4,,,,
Gigabyte GA-P55M-UD2,,1156,Micro ATX,0.0136986301369863,0.2727272727272727,Blue / White,Gigabyte,P55,0.4000000000000001,0.0,0.2727272727272727,0.25,1.0,False,16,4,6.0,8.0,2.0,True
Foxconn A6GMV,,AM3,Micro ATX,0.005870841487279843,0.09090909090909091,,Foxconn,,,,,,,False,8,2,,,,
ASRock 770 Extreme3,,AM3,ATX,0.0136986301369863,0.2727272727272727,Black / White,ASRock,770,,,,,,False,16,4,,,,
Asus M4A785TD-M EVO,,AM3,Micro ATX,0.0136986301369863,0.2727272727272727,Black / Blue,Asus,A78,0.4000000000000001,0.0,0.1818181818181818,0.25,1.0,False,16,4,6.0,6.0,2.0,True
MSI 785GTM-E45,,AM3/AM2+/AM2,Micro ATX,0.005870841487279843,0.09090909090909091,Red / Black,MSI,,,,,,,False,8,2,,,,
MSI 790XT-G45,,AM3/AM2+/AM2,ATX,0.0136986301369863,0.2727272727272727,,MSI,,,,,,,False,16,4,,,,
Asus M4A79T DELUXE,,AM3,ATX,0.0136986301369863,0.2727272727272727,Black / Blue,Asus,,,,,,,False,16,4,,,,
Asus M4A87TD EVO,,AM3,ATX,0.0136986301369863,0.2727272727272727,Black / Blue,Asus,,,,,,,False,16,4,,,,
Asus M4A88TD-M,,AM3,Micro ATX,0.0136986301369863,0.2727272727272727,Black / Blue,Asus,A88,0.6000000000000001,0.0,0.2727272727272727,0.25,1.0,False,16,4,8.0,8.0,2.0,True
Gigabyte GA-EP45-UD3L,,775,ATX,0.0136986301369863,0.2727272727272727,Multicolor,Gigabyte,P45,0.4000000000000001,0.0,0.2727272727272727,0.25,1.0,False,16,4,6.0,8.0,2.0,True
Intel DB43LD,,775,Micro ATX,0.005870841487279843,0.09090909090909091,Green / Blue,Intel,,,,,,,False,8,2,,,,
Intel DP43BF,,775,ATX,0.005870841487279843,0.2727272727272727,Green / Blue,Intel,P43,0.4000000000000001,0.0,0.2727272727272727,0.25,0.0,False,8,4,6.0,8.0,2.0,False
Gigabyte GA-P55-UD3R,,1156,ATX,0.0136986301369863,0.2727272727272727,Blue / White,Gigabyte,P55,0.4000000000000001,0.0,0.2727272727272727,0.25,1.0,False,16,4,6.0,8.0,2.0,True
Zotac NF610I-K-E,,775,Mini ITX,0.0019569471624266144,0.09090909090909091,Black / Red,Zotac,,,,,,,False,4,2,,,,
Zotac GF8200-C-E,,AM2+/AM2,Mini ITX,0.005870841487279843,0.09090909090909091,Black / Red,Zotac,,,,,,,False,8,2,,,,
Gigabyte GA-MA78LMT-S2,,AM3,Micro ATX,0.005870841487279843,0.09090909090909091,Blue / White,Gigabyte,A78,0.4000000000000001,0.0,0.1818181818181818,0.25,1.0,False,8,2,6.0,6.0,2.0,True
ASRock P55 Extreme4,,1156,ATX,0.0136986301369863,0.2727272727272727,Black / Blue,ASRock,P55,0.4000000000000001,0.0,0.2727272727272727,0.25,1.0,False,16,4,6.0,8.0,2.0,True
