name,price,capacity,price_per_gb,type,cache,form_factor,interface,speed,capacity_spec,cache_spec,speed_spec
Western Digital VelociRaptor,,0.006456893415787559,,HDD,0.000244140625,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.15,32,300
Hitachi Travelstar Z5K500,,0.014186977082575483,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.32,8,160
Seagate Momentus 7200.4,,0.011004001455074573,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.25,16,160
Toshiba MK6461GSYN,,0.02873772280829393,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.64,16,160
OCZ Synapse Cache,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Corsair Force 3,,0.007821025827573663,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.18,0,550
OCZ Synapse Cache,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Patriot Wildfire,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Corsair Force GT,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Hitachi Travelstar Z5K320,,0.011004001455074573,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Hitachi Travelstar 7K750,,0.02237177155329211,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.5,16,160
Western Digital AV-25,29.0,0.014186977082575483,0.9822969683558309,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.32,16,160
Verbatim Verbatim SATA II,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
OCZ Agility 3,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Patriot Pyro SE,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Patriot Pyro SE,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Plextor PX-M2P,,0.011276827937431793,,SSD,0.00390625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,512,550
Plextor PX-M2P,,0.005456529647144416,,SSD,0.001953125,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,256,550
Verbatim Verbatim SATA II,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
Verbatim Verbatim SATA II,,0.0025463805020007274,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.064,0,300
Intel 320,,0.00327391778828665,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.08,0,300
Corsair Performance Pro,,0.011276827937431793,,SSD,0.001953125,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,256,550
Hitachi Deskstar 7K1000.D,,0.033739541651509636,,HDD,0.000244140625,3.5,SATA 6.0 Gb/s,0.0,0.75,32,160
Kingston SSDNow V200,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Kingston SSDNow V200,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Kingston SSDNow V200,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Kingston SSDNow V200,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Kingston SSDNow V200,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
OCZ Vertex Plus,,0.010549290651145871,,SSD,0.00048828125,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.24,64,300
Patriot Pyro SE,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Seagate Momentus,,0.02873772280829393,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.64,8,160
Mushkin Chronos,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
OCZ Octane,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
OCZ Octane,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Mushkin Chronos,,0.007821025827573663,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.18,0,550
ADATA S510,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
OCZ Octane,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Crucial M4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Crucial M4,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Crucial M4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
OCZ Petrol,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Seagate Constellation ES,,0.09057839214259732,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,2.0,64,160
Hitachi H3IK40003254SW,,0.18152055292833758,,HDD,0.000244140625,3.5,SATA 6.0 Gb/s,0.0,4.0,32,160
Crucial M4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Crucial M4,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Axiom Signature III,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Axiom Signature III,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Plextor M3,,0.02291742451800655,,SSD,0.00390625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,512,550
Plextor M3,,0.0025463805020007274,,SSD,0.0009765625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,128,550
Mushkin Chronos Deluxe,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Intel 520,,0.007821025827573663,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.18,0,550
Intel 520,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
OCZ Petrol,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
OCZ Octane,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Verbatim Verbatim SATA II,,0.0025463805020007274,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.064,0,300
Verbatim Verbatim SATA II,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
Verbatim Verbatim SATA II,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Verbatim Verbatim SATA II,,0.0025463805020007274,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.064,0,300
Verbatim Verbatim SATA II,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
Patriot Mac Series XT,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Patriot Mac Series XT,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Patriot Mac Series XT,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Corsair Nova Series 2,,0.002364496180429247,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.06,0,300
Plextor M3 Pro,,0.011276827937431793,,SSD,0.00390625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,512,550
Plextor M3 Pro,,0.005456529647144416,,SSD,0.001953125,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,256,550
Samsung 830,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Plextor M3 Pro,,0.02291742451800655,,SSD,0.00390625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,512,550
Seagate Momentus 5400.6,,0.011004001455074573,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Samsung Spinpoint F3,,0.02237177155329211,,HDD,0.0001220703125,3.5,SATA 3.0 Gb/s,0.0,0.5,16,160
Seagate Momentus 5400.6,,0.006911604219716261,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.16,8,160
Corsair Force 3,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
OCZ Octane,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
OCZ Petrol,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Corsair Accelerator,,0.0010003637686431428,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.03,0,300
Corsair Accelerator,,0.0016824299745361948,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.045,0,300
Corsair Accelerator,,0.002364496180429247,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.06,0,300
Intel 313,,0.000727537286285922,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.024,0,300
Kingston SSDNow V+200,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Kingston SSDNow V+200,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Hitachi H3IK40003272SP,,0.18152055292833758,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,4.0,64,160
Kingston SSDNow V+200,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
OCZ Agility 3,,0.007821025827573663,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.18,0,550
Western Digital Caviar Green,,0.033739541651509636,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,0.75,64,160
Hitachi H3IK40003254SP,,0.18152055292833758,,HDD,0.000244140625,3.5,SATA 6.0 Gb/s,0.0,4.0,32,160
Wintec FileMate,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Mushkin Chronos Deluxe MX,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Kingston HyperX 3K,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Kingston HyperX 3K,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
OCZ Agility 3,,0.01600582029829029,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.36,0,550
PNY Prevail,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
PNY Prevail,427.69,0.005092761004001455,0.21376410710334148,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Kingston HyperX 3K,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Kingston SSDNow V+200,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Kingston SSDNow V+200,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Kingston SSDNow V+200,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Kingston SSDNow V+200,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Kingston SSDNow V+200,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Kingston SSDNow V+200,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Seagate Momentus Thin,,0.014186977082575483,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.32,16,160
Western Digital AV-GP,,0.014186977082575483,,HDD,0.000244140625,3.5,SATA 6.0 Gb/s,0.0,0.32,32,160
Seagate Momentus Thin,,0.011004001455074573,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.25,16,160
OCZ Vertex 4,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Intel 330,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Intel 320,,0.005092761004001455,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.12,0,300
SanDisk Extreme,299.99,0.021462349945434705,0.8641292321310025,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
OCZ Vertex Plus,,0.002364496180429247,,SSD,0.00048828125,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.06,64,300
ADATA XPG SX900,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
OCZ Vertex Plus,,0.005092761004001455,,SSD,0.00048828125,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.12,64,300
OCZ Octane,,0.02291742451800655,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.512,0,300
Western Digital VelociRaptor,,0.011004001455074573,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.05701754385964912,0.25,64,550
Western Digital Scorpio Blue,84.0,0.011004001455074573,0.9280814339455632,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Western Digital AV,,0.014186977082575483,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.32,8,160
Western Digital AV-25,,0.006911604219716261,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.16,16,160
OCZ Agility 2,,0.01600582029829029,,SSD,0.0,3.5,SATA 3.0 Gb/s,0.02046783625730994,0.36,0,300
OCZ Vertex 3 Low Profile 7mm,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
OCZ Vertex 3 Low Profile 7mm,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
OCZ Vertex Plus R2,,0.005092761004001455,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.12,0,300
Kingston SSDNow V+200,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Corsair Force 3,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Corsair Force 3,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
OCZ Vertex 4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
OCZ Agility 4,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
OCZ Vertex 3 Low Profile 7mm,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
OCZ Vertex 3 Low Profile 7mm,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Kingston SSDNow V+200,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
OCZ Agility 4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
OCZ Octane,,0.04510731174972717,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,1.0,0,550
OCZ Petrol,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Corsair Force GS,,0.007821025827573663,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.18,0,550
Corsair Force GS,,0.01600582029829029,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.36,0,550
OCZ Agility 4,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Transcend SSD720,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Transcend SSD720,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
Transcend SSD720,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Transcend SSD720,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Corsair Force GS,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Samsung Spinpoint M8,,0.011004001455074573,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Seagate Momentus Thin,,0.014186977082575483,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.32,16,160
Seagate Momentus Thin,,0.011004001455074573,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.25,16,160
Seagate Momentus Thin,,0.006911604219716261,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.16,16,160
Seagate Constellation.2,135.11,0.02237177155329211,0.9426864350520027,HDD,0.00048828125,2.5,SATA 6.0 Gb/s,0.0,0.5,64,160
Seagate Constellation.2,,0.04510731174972717,,HDD,0.00048828125,2.5,SATA 6.0 Gb/s,0.0,1.0,64,160
Western Digital AV-GP,,0.11331393233903238,,HDD,0.00048828125,3.5,SATA 3.0 Gb/s,0.0,2.5,64,160
Intel 320,,0.0014550745725718443,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.04,0,300
Mushkin Catalyst,,0.004183339396144052,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.1,0,550
Kingston SSDNow V+200,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Kingston SSDNow V+200,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Kingston SSDNow V+200,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Kingston SSDNow V+200,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Kingston SSDNow V+200,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Seagate Momentus Thin,,0.014186977082575483,,HDD,0.0001220703125,2.5,SATA 3.0 Gb/s,0.0,0.32,16,160
Hitachi Travelstar 5K500.B,119.99,0.02237177155329211,0.9493250719185661,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.5,8,160
Transcend SSD320,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
PNY Prevail Elite,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
PNY Prevail Elite,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Plextor M5S,,0.0025463805020007274,,SSD,0.0009765625,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,128,550
Crucial V4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.064,0,300
Crucial V4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.064,0,300
Crucial V4,,0.005456529647144416,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.128,0,300
Kingston SSDNow V+200,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Kingston SSDNow V+200,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Kingston SSDNow V+200,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Kingston SSDNow V+200,159.99,0.005092761004001455,0.7074574020801062,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Crucial V4,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
Crucial V4,,0.011276827937431793,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.256,0,300
Crucial V4,,0.0010913059294288831,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.032,0,300
Crucial V4,,0.0025463805020007274,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.064,0,300
Transcend SSD320,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
Kingston SSDNow V+200,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Crucial V4,,0.0010913059294288831,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.032,0,300
Crucial V4,,0.0010913059294288831,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.032,0,300
Mushkin Catalyst,,0.0019097853765005454,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.05,0,550
Kingston SSDNow V+200,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
G.Skill Phoenix III,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Hitachi H3IK40003272SW,,0.18152055292833758,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,4.0,64,160
OCZ Agility 3,,0.005456529647144416,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.128,0,550
OCZ Vertex 3,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
Samsung 840 Pro,,0.0025463805020007274,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.064,0,550
OCZ Deneva 2 C,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
PNY XLR8 PRO,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
PNY XLR8,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
PNY XLR8 PRO,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Mushkin Chronos Deluxe,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
Corsair Neutron GTX,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Mushkin Chronos Deluxe,,0.003728628592215351,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.09,0,550
Toshiba Solid State Drive,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Kingston SSDNow KC100,,0.005092761004001455,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.12,0,550
PNY Prevail,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Mushkin Chronos Deluxe,,0.007821025827573663,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.18,0,550
Samsung Spinpoint F3,,0.04510731174972717,,HDD,0.000244140625,3.5,SATA 3.0 Gb/s,0.0,1.0,32,160
Seagate Constellation CS,150.0,0.13604947253546743,0.9913697720734675,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,3.0,64,160
Seagate Constellation CS,,0.09057839214259732,,HDD,0.00048828125,3.5,SATA 6.0 Gb/s,0.0,2.0,64,160
Toshiba MK6476GSX,,0.02873772280829393,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.64,8,160
Western Digital AV-GP,31.29,0.014186977082575483,0.9807479530869662,HDD,0.0001220703125,3.5,SATA 3.0 Gb/s,0.0,0.32,16,160
Samsung Spinpoint M8,,0.011004001455074573,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Kingston SSDNow V300,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Mushkin Chronos Deluxe,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Mushkin Chronos,,0.010549290651145871,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.24,0,550
Kingston SSDNow V300,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
OCZ Vector,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
OCZ Vector,,0.02291742451800655,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.512,0,550
Samsung Spinpoint M8,,0.011004001455074573,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.25,8,160
Samsung Spinpoint M8,,0.02237177155329211,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.5,8,160
Samsung Spinpoint M7E,,0.02873772280829393,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.64,8,160
Samsung Spinpoint M8,,0.02873772280829393,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.64,8,160
Toshiba HDKBB97,,0.033739541651509636,,HDD,6.103515625e-05,2.5,SATA 3.0 Gb/s,0.0,0.75,8,160
Kingston SSDNow KC100,,0.021462349945434705,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.48,0,550
Mushkin Chronos,,0.002364496180429247,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.06,0,550
Mushkin Callisto Deluxe,,0.021462349945434705,,SSD,0.0,2.5,SATA 3.0 Gb/s,0.02046783625730994,0.48,0,300
ADATA Premier Pro SP600,,0.0010913059294288831,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.032,0,550
ADATA XPG SX910,,0.011276827937431793,,SSD,0.0,2.5,SATA 6.0 Gb/s,0.05701754385964912,0.256,0,550
