index,name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,codename,socket,lithography,cache,supported_mem,supported_chipset,release_date,passmark,category,passmarkPred,cinebench,cinePred,blender,blenderPred,core_count_spec,boost_clock_spec,cache_spec,tdp_spec
448,Intel Xeon E3-1220 V2,93.0,0.047619047619047616,3.1,0.34090909090909094,0.8274509803921568,,False,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"May 14th, 2012",0.093185344,Server,False,0.044322709,True,0.0647934,False,4,3.1,8.0,69
449,Intel Xeon E3-1275 V2,374.0,0.047619047619047616,3.5,0.43181818181818177,0.7960784313725491,Intel HD Graphics P4000,True,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"May 14th, 2012",0.1351788328344512,Server,False,0.075199203,True,0.1070109427318858,True,4,3.5,8.0,77
450,Intel Xeon E3-1270 V5,,0.047619047619047616,3.6,0.5454545454545454,0.7843137254901961,,True,Skylake-DT,1151,14,0.027450980392156862,"DDR3, DDR4",,"Oct 19th, 2015",0.1518276562738971,Unknown,True,0.085159363,True,0.1173668404156166,True,4,4.0,8.0,80
451,Intel Core i5-3330S,229.95,0.047619047619047616,2.7,0.36363636363636365,0.8431372549019608,Intel HD Graphics 2500,False,Ivy Bridge,1155,22,0.0196078431372549,DDR3,,"Sep 3rd, 2012",0.073936507,Desktop,False,0.031042497,True,0.069039318,True,4,3.2,6.0,65
452,Intel Xeon E-2104G,336.75,0.047619047619047616,3.2,0.36363636363636365,0.8431372549019608,Intel HD Graphics P630,False,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","Jul 12th, 2018",0.1230308724245668,Server,False,0.06623506,True,0.094929062,True,4,3.2,8.0,65
453,Intel Xeon E-2274G,567.99,0.047619047619047616,4.0,0.7500000000000001,0.7725490196078431,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","May 29th, 2019",0.2017522777425768,Server,False,0.1306440903054448,True,0.1449825675722323,True,4,4.9,8.0,83
454,Intel Core i3-3225,200.0,0.015873015873015872,3.3,0.38636363636363624,0.8823529411764706,Intel HD Graphics 4000,True,Ivy Bridge,1155,22,0.00784313725490196,DDR3,,"Sep 3rd, 2012",0.039240534,Desktop,False,0.019256308,True,0.036245642,True,2,3.3,3.0,55
455,AMD FX-4130,,0.047619047619047616,3.8,0.4999999999999999,0.607843137254902,,False,Zambezi,AM3+,32,0.027450980392156862,DDR3,,"Aug 27th, 2012",0.08870633,Unknown,True,0.042662683,True,0.086299147,True,4,3.8,8.0,125
456,Intel Xeon E5-2687W,192.0,0.1111111111111111,3.1,0.4999999999999999,0.5098039215686274,,True,Sandy Bridge-EP,2011,32,0.07450980392156863,DDR3,,"Mar 6th, 2012",0.2047237212960737,Server,False,0.1527224435590969,True,0.1898581242017329,True,8,3.8,20.0,150
457,Intel Xeon E5-1650,112.0,0.07936507936507936,3.2,0.4999999999999999,0.5882352941176471,,True,Sandy Bridge-E,2011,32,0.043137254901960784,DDR3,,"Mar 6th, 2012",0.1679521073215495,Server,False,0.1178618857901726,True,0.108771445,False,6,3.8,12.0,130
458,Intel Xeon E5-2650L,189.95,0.1111111111111111,1.8,0.15909090909090906,0.8235294117647058,,True,Sandy Bridge-EP,2011,32,0.07450980392156863,DDR3,,"Mar 6th, 2012",0.1202342196683344,Server,False,0.092795485,True,0.129448721,True,8,2.3,20.0,70
459,Intel Pentium G4620,146.0,0.015873015873015872,3.7,0.4772727272727273,0.8980392156862745,Intel HD Graphics 630,True,Kaby Lake,1151,14,0.00784313725490196,DDR4,,"Jan 3rd, 2017",0.073215495,Desktop,False,0.030544489,True,0.053505471,True,2,3.7,3.0,51
460,Intel Core i3-7300,299.99,0.015873015873015872,4.0,0.5454545454545454,0.8980392156862745,Intel HD Graphics 630,True,Kaby Lake,1151,14,0.011764705882352941,DDR4,,"Jan 3rd, 2017",0.09344753,Desktop,False,0.043990704,True,0.065587352,True,2,4.0,4.0,51
461,Intel Core i5-8600T,199.99,0.07936507936507936,2.3,0.4772727272727273,0.9607843137254902,Intel UHD Graphics 630,False,Coffee Lake,1151,14,0.03137254901960784,DDR4,,"Apr 2nd, 2018",0.1704428761825689,Desktop,False,0.093625498,True,0.132900687,True,6,3.7,9.0,35
462,Intel Core i3-2105,113.0,0.015873015873015872,3.1,0.34090909090909094,0.8431372549019608,Intel HD Graphics 3000,True,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"May 22nd, 2011",0.031571588,Desktop,False,0.003652058,True,0.032793676,True,2,3.1,3.0,65
463,Intel Xeon E3-1225 V5,295.0,0.047619047619047616,3.3,0.4772727272727273,0.7843137254901961,Intel HD Graphics P530,False,Skylake-DT,1151,14,0.027450980392156862,DDR3,,"Oct 19th, 2015",0.1245821407502894,Unknown,True,0.066401062,True,0.098381028,True,4,3.7,8.0,80
464,Intel Pentium G630,14.99,0.015873015873015872,2.7,0.25,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,"DDR3, DDR4",,"Sep 4th, 2011",0.018593371,Desktop,False,0.001660027,True,0.022437778,True,2,2.7,3.0,65
465,Intel Celeron G1620,70.27,0.015873015873015872,2.7,0.25,0.8823529411764706,Intel HD Graphics,False,Ivy Bridge,1155,22,0.00392156862745098,DDR3,,"Dec 3rd, 2012",0.022722804,Desktop,False,0.001328021,True,0.022437778,True,2,2.7,2.0,55
466,Intel Xeon E3-1240 V3,,0.047619047619047616,3.4,0.4999999999999999,0.7843137254901961,,True,Haswell-WS,1150,22,0.027450980392156862,DDR3,,"Jun 2nd, 2013",0.1363805195656448,Unknown,True,0.078519256,True,0.1087369256791742,True,4,3.8,8.0,80
467,Intel Xeon E5-4650,78.19,0.1111111111111111,2.7,0.38636363636363624,0.5882352941176471,,True,Sandy Bridge-EP,2011,32,0.07450980392156863,DDR3,,"May 14th, 2012",0.1792479625947693,Server,False,0.124335989,True,0.172598295,True,8,3.3,20.0,130
468,Intel Xeon E5-2650 V3,,0.14285714285714285,2.3,0.3181818181818181,0.6862745098039216,,True,Haswell-EP,2011-3,22,0.09411764705882353,DDR3,,"Sep 8th, 2014",0.2247591164325198,Unknown,True,0.1663346613545816,True,0.2088439366219061,True,10,3.0,25.0,105
469,Intel Core i3-10325,154.0,0.047619047619047616,3.9,0.7045454545454545,0.8431372549019608,Intel UHD Graphics 630,True,Comet Lake-R,1200,14,0.027450980392156862,DDR4,,"Mar 16th, 2021",0.2159103323210033,Desktop,False,0.1500664010624169,True,0.1501605164140978,True,4,4.7,8.0,65
470,AMD Ryzen 7 PRO 7745,,0.1111111111111111,3.8,0.8409090909090907,0.8431372549019608,Radeon,True,Raphael,AM5,5,0.12156862745098039,DDR5,"X670E, X670, B650E, B650, A620","Jun 13th, 2023",0.6169896654941117,Unknown,True,0.4676294820717132,True,0.4004280437709275,True,8,5.3,32.0,65
471,Intel Core i7-965,798.95,0.047619047619047616,3.2,0.36363636363636365,0.5882352941176471,,True,Bloomfield,1366,45,0.027450980392156862,DDR3,,"Nov 17th, 2008",0.062531408,Desktop,False,0.031208499,True,0.07594325,True,4,3.2,8.0,130
472,AMD Phenom II X4 925,21.0,0.047619047619047616,2.8,0.2727272727272727,0.7254901960784313,,False,Deneb,AM3,45,0.0196078431372549,DDR2,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","May 11th, 2009",0.03816994,Desktop,False,0.024236388,True,0.053505471,True,4,2.8,6.0,95
473,AMD Phenom II X4 940 BE,,0.047619047619047616,3.0,0.3181818181818181,0.607843137254902,,False,Deneb,AM2+,45,0.0196078431372549,DDR2,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 8th, 2009",0.037011951,Unknown,True,0.024236388,True,0.05868342,True,4,3.0,6.0,125
474,Intel Core i7-3770T,156.59,0.047619047619047616,2.5,0.4772727272727273,0.9215686274509804,Intel HD Graphics 4000,True,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"Apr 29th, 2012",0.1124560291900631,Desktop,False,0.059594954,True,0.089751113,True,4,3.7,8.0,45
475,Intel Xeon E5-2620,58.0,0.07936507936507936,2.0,0.09090909090909088,0.7254901960784313,,True,Sandy Bridge-EP,2011,32,0.054901960784313725,DDR3,,"Mar 6th, 2012",0.1060543162402499,Server,False,0.065903054,True,0.076668163,False,6,2.0,15.0,95
476,AMD FX-6200,,0.07936507936507936,3.8,0.4999999999999999,0.607843137254902,,False,Zambezi,AM3+,32,0.027450980392156862,DDR3,,"Feb 27th, 2012",0.1422360112740064,Unknown,True,0.087981408,True,0.132900687,True,6,3.8,8.0,125
477,Intel Core i3-4360,199.88,0.015873015873015872,3.7,0.4772727272727273,0.8862745098039215,Intel HD Graphics 4600,True,Haswell,1150,22,0.011764705882352941,DDR3,,"May 1st, 2014",0.071270948,Desktop,False,0.030544489,True,0.053505471,True,2,3.7,4.0,54
478,AMD FX-8370E,,0.1111111111111111,3.3,0.6136363636363635,0.7254901960784313,,False,Vishera,AM3+,32,0.027450980392156862,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series","Sep 2nd, 2014",0.1477637702374969,Unknown,True,0.098605578,True,0.1467085505195208,True,8,4.3,8.0,95
479,Intel Core i5-4670S,533.0,0.047619047619047616,3.1,0.4999999999999999,0.8431372549019608,Intel HD Graphics 4600,False,Haswell,1150,22,0.0196078431372549,DDR3,,"Jun 2nd, 2013",0.098166882,Desktop,False,0.04498672,True,0.082847181,True,4,3.8,6.0,65
480,Intel Pentium G4560T,79.98,0.015873015873015872,2.9,0.2954545454545454,0.9607843137254902,Intel HD Graphics 610,True,Kaby Lake,1151,14,0.00784313725490196,DDR4,,"Jan 3rd, 2017",0.054250694,Desktop,False,0.022742364,True,0.039697608,True,2,2.9,3.0,35
481,Intel Pentium Gold G5600,158.0,0.015873015873015872,3.9,0.5227272727272727,0.8862745098039215,Intel UHD Graphics 630,True,Coffee Lake,1151,14,0.011764705882352941,DDR4,,"Apr 2nd, 2018",0.073040704,Desktop,False,0.031706507,True,0.053505471,True,2,3.9,4.0,54
482,Intel Core i5-9400T,182.0,0.07936507936507936,1.8,0.40909090909090906,0.9607843137254902,Intel UHD Graphics 630,False,Coffee Lake,1151,14,0.03137254901960784,DDR4,,"Sep 1st, 2018",0.1615285455220782,Desktop,False,0.085325365,False,0.1218371362490938,False,6,3.4,9.0,35
483,Intel Core i3-3220T,138.0,0.015873015873015872,2.8,0.2727272727272727,0.9607843137254902,Intel HD Graphics 2500,True,Ivy Bridge,1155,22,0.00784313725490196,DDR3,,"Sep 3rd, 2012",0.033275798,Desktop,False,0.001328021,True,0.02934171,True,2,2.8,3.0,35
484,AMD Phenom II X2 555 BE,,0.015873015873015872,3.2,0.36363636363636365,0.7843137254901961,,False,Callisto,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 25th, 2010",0.018331185,Unknown,True,0.003818061,True,0.024163761,True,2,3.2,6.0,80
485,Intel Core i5-660,255.29,0.015873015873015872,3.33,0.3931818181818182,0.8117647058823529,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.042080884,Desktop,False,0.019754316,True,0.039697608,True,2,3.33,4.0,73
486,Intel Core i7-880,338.97,0.047619047619047616,3.06,0.3318181818181818,0.7254901960784313,,True,Lynnfield,1156,45,0.027450980392156862,DDR3,,"May 30th, 2010",0.054491031,Desktop,False,0.031208499,True,0.065587352,True,4,3.06,8.0,95
487,Intel Xeon E3-1220,115.01,0.047619047619047616,3.1,0.34090909090909094,0.7843137254901961,,False,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.074919705,Server,False,0.031208499,True,0.072491284,True,4,3.1,8.0,80
488,Intel Xeon E3-1230,417.95,0.047619047619047616,3.2,0.36363636363636365,0.7843137254901961,,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.1000677314339399,Server,False,0.047144754,True,0.08802513,True,4,3.2,8.0,80
489,Intel Xeon E5-2687W V2,,0.1111111111111111,3.4,0.5454545454545454,0.5098039215686274,,True,Ivy Bridge-EP,2011,22,0.07450980392156863,DDR3,,"Sep 1st, 2013",0.2720618759422316,Unknown,True,0.1864209827357237,True,0.226103766,True,8,4.0,20.0,150
490,Intel Celeron G1840,69.0,0.015873015873015872,2.8,0.2727272727272727,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"May 1st, 2014",0.029102668,Desktop,False,0.001328021,True,0.025889744,True,2,2.8,3.0,53
491,Intel Pentium G3450,57.97,0.015873015873015872,3.4,0.40909090909090906,0.8901960784313726,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"May 1st, 2014",0.036378335,Desktop,False,0.019588313,True,0.031067693,True,2,3.4,3.0,53
492,Intel Xeon E5-2687W V3,,0.14285714285714285,3.1,0.43181818181818177,0.47058823529411764,,True,Haswell-EP,2011-3,22,0.09411764705882353,DDR4,"C612, X99","Sep 8th, 2014",0.3086150014201752,Unknown,True,0.2237715803452855,True,0.2640753909351375,True,10,3.5,25.0,160
493,Intel Xeon E3-1220 V5,,0.047619047619047616,3.0,0.43181818181818177,0.7843137254901961,,False,Skylake-DT,1151,14,0.027450980392156862,"DDR3, DDR4",,"Oct 19th, 2015",0.1135484716729664,Unknown,True,0.057436919,True,0.093203079,True,4,3.5,8.0,80
494,AMD Phenom II X4 830,59.58,0.047619047619047616,2.8,0.2727272727272727,0.7254901960784313,,False,Deneb,AM3,45,0.011764705882352941,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2009",0.034870764,Unknown,False,0.024236388,True,0.051779488,True,4,2.8,4.0,95
495,Intel Celeron G530,65.86,0.015873015873015872,2.4,0.18181818181818177,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00392156862745098,DDR3,,"Sep 4th, 2011",0.014638729,Desktop,False,0.001660027,True,0.018985812,True,2,2.4,2.0,65
496,Intel Xeon E3-1245 V2,367.5,0.047619047619047616,3.4,0.40909090909090906,0.7960784313725491,Intel HD Graphics P4000,True,Ivy Bridge,1155,22,0.027450980392156862,DDR3,,"May 14th, 2012",0.1286897244860058,Server,False,0.069555113,True,0.1035589768373088,True,4,3.4,8.0,77
497,Intel Xeon E5-2630L V3,410.0,0.1111111111111111,1.8,0.2954545454545454,0.8823529411764706,,True,Haswell-EP,2011-3,22,0.07450980392156863,DDR4,"C612, X99","Sep 8th, 2014",0.2122834232777644,Unknown,True,0.1558764940239043,True,0.1777762435707135,True,8,2.9,20.0,55
498,Intel Xeon E-2134,297.57,0.047619047619047616,3.5,0.6590909090909091,0.8196078431372549,,True,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","Jul 12th, 2018",0.1816731849068146,Server,False,0.1113877822045152,True,0.132900687,True,4,4.5,8.0,71
499,Intel Core i5-661,99.5,0.015873015873015872,3.33,0.3931818181818182,0.7568627450980392,Intel HD Graphics,True,Clarkdale,1156,32,0.011764705882352941,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.044484258,Desktop,False,0.019754316,True,0.043149574,True,2,3.33,4.0,87
500,AMD Phenom II X4 970 BE,,0.047619047619047616,3.5,0.43181818181818177,0.607843137254902,,False,Zosma,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Oct 1st, 2010",0.054622124,Unknown,True,0.03187251,True,0.069039318,True,4,3.5,6.0,125
501,AMD Phenom II X4 960T BE,,0.047619047619047616,3.0,0.3181818181818181,0.7254901960784313,,False,Zosma,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 1st, 2010",0.039480871,Unknown,True,0.024236388,True,0.055231454,True,4,3.0,6.0,95
502,AMD FX-4170,,0.047619047619047616,4.2,0.5909090909090909,0.607843137254902,,False,Zambezi,AM3+,32,0.027450980392156862,DDR3,,"Feb 27th, 2012",0.080163429,Unknown,True,0.039840637,True,0.082847181,True,4,4.2,8.0,125
503,Intel Pentium G645,84.0,0.015873015873015872,2.9,0.2954545454545454,0.8431372549019608,Intel HD Graphics 2500,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"Sep 2nd, 2012",0.020253884,Desktop,False,0.001660027,True,0.022437778,True,2,2.9,3.0,65
504,Intel Xeon E3-1270,79.97,0.047619047619047616,3.4,0.40909090909090906,0.7843137254901961,,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.1083702943040048,Server,False,0.053950863,True,0.093203079,True,4,3.4,8.0,80
505,Intel Xeon E3-1245 V3,,0.047619047619047616,3.4,0.4999999999999999,0.7686274509803921,Intel HD Graphics P4600,True,Haswell-WS,1150,22,0.027450980392156862,"DDR3, DDR4",,"Jun 2nd, 2013",0.1369922873560707,Unknown,True,0.078519256,True,0.1104629086264627,True,4,3.8,8.0,84
506,Intel Xeon E3-1285 V6,949.95,0.047619047619047616,4.1,0.6590909090909091,0.788235294117647,Intel HD Graphics 630,True,Kaby Lake-DT,1151,14,0.027450980392156862,DDR4,,"Aug 1st, 2017",0.208481723,Unknown,True,0.1336321381142098,True,0.1484345334668093,True,4,4.5,8.0,79
507,Intel Xeon E-2276G,442.9,0.07936507936507936,3.8,0.7500000000000001,0.7843137254901961,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.043137254901960784,DDR4,"C242, C246","May 29th, 2019",0.2828333588236579,Server,False,0.2103253652058432,True,0.2053919707273292,True,6,4.9,12.0,80
508,Intel Xeon E5-2609,57.99,0.047619047619047616,2.4,0.18181818181818177,0.7843137254901961,,False,Sandy Bridge-EP,2011,32,0.03529411764705882,DDR3,,"Mar 6th, 2012",0.048001923,Server,False,0.018426295,True,0.056957437,True,4,2.4,10.0,80
509,Intel Xeon E5-2640,93.99,0.07936507936507936,2.5,0.3181818181818181,0.7254901960784313,,True,Sandy Bridge-EP,2011,32,0.054901960784313725,DDR3,,"Mar 6th, 2012",0.1287989687342961,Server,False,0.081507304,True,0.1225447892574821,True,6,3.0,15.0,95
510,Intel Xeon E5-2643 V3,555.44,0.07936507936507936,3.4,0.4772727272727273,0.5686274509803921,,True,Haswell-EP,2011-3,22,0.07450980392156863,DDR4,"C612, X99","Sep 8th, 2014",0.2086565142345255,Unknown,True,0.1427622841965471,True,0.172598295,True,6,3.7,20.0,135
511,Intel Xeon E5-1620 V4,149.0,0.047619047619047616,3.5,0.4999999999999999,0.5490196078431372,,True,Broadwell-EP,2011-3,14,0.03529411764705882,DDR4,"C612, X99","Jun 20th, 2016",0.1481352006816841,Unknown,True,0.092131474,True,0.1242707722047706,True,4,3.8,10.0,140
512,AMD Phenom II X4 965,74.02,0.047619047619047616,3.4,0.40909090909090906,0.607843137254902,,False,Deneb,AM3,45,0.0196078431372549,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Nov 7th, 2009",0.046319561,Desktop,False,0.026560425,True,0.063861369,True,4,3.4,6.0,125
513,AMD FX-8100,,0.1111111111111111,2.8,0.2727272727272727,0.7254901960784313,,False,Zambezi,AM3+,32,0.027450980392156862,DDR3,,"Oct 12th, 2011",0.1065568397823854,Unknown,True,0.07187915,True,0.1242707722047706,True,8,2.8,8.0,95
514,Intel Xeon E3-1245,245.0,0.047619047619047616,3.3,0.38636363636363624,0.7254901960784313,Intel HD Graphics,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.1079333173108435,Server,False,0.059096946,True,0.094929062,True,4,3.3,8.0,95
515,Intel Xeon E3-1275,376.99,0.047619047619047616,3.4,0.40909090909090906,0.7254901960784313,Intel HD Graphics,True,Sandy Bridge,1155,32,0.027450980392156862,DDR3,,"Apr 3rd, 2011",0.1080644104087919,Server,False,0.059096946,True,0.094929062,True,4,3.4,8.0,95
516,Intel Pentium G3430,61.57,0.015873015873015872,3.3,0.38636363636363624,0.8862745098039215,Intel HD Graphics,False,Haswell,1150,22,0.00784313725490196,DDR3,,"Sep 1st, 2013",0.037121196,Desktop,False,0.019422311,True,0.031067693,True,2,3.3,3.0,54
517,Intel Xeon E5-2609 V2,,0.047619047619047616,2.5,0.20454545454545447,0.7843137254901961,,False,Ivy Bridge-EP,2011,22,0.03529411764705882,DDR3,,"Sep 1st, 2013",0.078175184,Unknown,True,0.029714475,True,0.072491284,True,4,2.5,10.0,80
518,Intel Core i3-4350,99.99,0.015873015873015872,3.6,0.4545454545454545,0.8862745098039215,Intel HD Graphics 4600,True,Haswell,1150,22,0.011764705882352941,DDR3,,"May 1st, 2014",0.066267561,Desktop,False,0.025398406,True,0.050053505,True,2,3.6,4.0,54
519,Intel Xeon E5-1680 V3,,0.1111111111111111,3.2,0.4999999999999999,0.5490196078431372,,True,Haswell-EP,2011-3,22,0.07450980392156863,DDR4,"C612, X99","Sep 8th, 2014",0.2662719307828443,Unknown,True,0.1909030544488711,True,0.2209258172529255,True,8,3.8,20.0,140
520,Intel Xeon E3-1235L V5,,0.047619047619047616,2.0,0.3181818181818181,1.0,Intel HD Graphics P530,False,Skylake-DT,1151,14,0.027450980392156862,"DDR3, DDR4",,"Oct 19th, 2015",0.094343333,Unknown,True,0.043658699,True,0.072491284,True,4,3.0,8.0,25
521,Intel Core i3-8300T,158.95,0.047619047619047616,3.2,0.36363636363636365,0.9607843137254902,Intel UHD Graphics 630,False,Coffee Lake,1151,14,0.027450980392156862,DDR4,,"Apr 2nd, 2018",0.1180056370032117,Desktop,False,0.060590969,True,0.08802513,True,4,3.2,8.0,35
522,Intel Xeon E-2246G,311.0,0.07936507936507936,3.6,0.7272727272727272,0.7843137254901961,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.043137254901960784,DDR4,"C242, C246","May 29th, 2019",0.2976687277414844,Server,False,0.2287516600265604,True,0.2140218854637716,True,6,4.8,12.0,80
523,Intel Pentium G6950,47.48,0.015873015873015872,2.8,0.2727272727272727,0.8117647058823529,Intel HD Graphics,False,Clarkdale,1156,32,0.00784313725490196,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.01387402,Desktop,False,0.001660027,True,0.020711795,True,2,2.8,3.0,73
524,AMD Phenom II X6 1035T,108.0,0.07936507936507936,2.6,0.2272727272727273,0.7254901960784313,,False,Thuban,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Apr 27th, 2010",0.05508095,Desktop,False,0.03436255,True,0.079395216,True,6,2.6,6.0,95
525,Intel Core i3-7300T,125.36,0.015873015873015872,3.5,0.43181818181818177,0.9607843137254902,Intel HD Graphics 630,True,Kaby Lake,1151,14,0.011764705882352941,DDR4,,"Jan 3rd, 2017",0.081561756,Desktop,False,0.032702523,True,0.055231454,True,2,3.5,4.0,35
526,Intel Core i5-3550S,319.95,0.047619047619047616,3.0,0.4772727272727273,0.8431372549019608,Intel HD Graphics 2500,False,Ivy Bridge,1155,22,0.0196078431372549,DDR3,,"Apr 29th, 2012",0.089820621,Desktop,False,0.040504648,True,0.077669233,True,4,3.7,6.0,65
527,AMD Phenom II X4 810,213.0,0.047619047619047616,2.6,0.2272727272727273,0.7254901960784313,,False,Deneb,AM3,45,0.011764705882352941,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.031090913,Desktop,False,0.008466135,True,0.050053505,True,4,2.6,4.0,95
528,AMD Phenom II X6 1075T,79.99,0.07936507936507936,3.0,0.3181818181818181,0.7254901960784313,,False,Thuban,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 21st, 2010",0.062444012,Desktop,False,0.03436255,True,0.082847181,True,6,3.0,6.0,95
529,Intel Pentium G850,101.97,0.015873015873015872,2.9,0.2954545454545454,0.8431372549019608,Intel HD Graphics,False,Sandy Bridge,1155,32,0.00784313725490196,DDR3,,"May 22nd, 2011",0.020690861,Desktop,False,0.001660027,True,0.024163761,True,2,2.9,3.0,65
530,Intel Xeon E5-2640 V2,,0.1111111111111111,2.0,0.20454545454545447,0.7254901960784313,,True,Ivy Bridge-EP,2011,22,0.07450980392156863,DDR3,,"Sep 1st, 2013",0.2101859337105901,Unknown,True,0.1596945551128818,True,0.1829541924125789,True,8,2.5,20.0,95
531,Intel Xeon E3-1226 V3,,0.047619047619047616,3.3,0.4772727272727273,0.7686274509803921,Intel HD Graphics P4600,False,Haswell-WS,1150,22,0.027450980392156862,DDR3,"C226, 8 Series, 9 Series","May 11th, 2014",0.1092442482903275,Unknown,True,0.052954847,True,0.091477096,True,4,3.7,8.0,84
532,Intel Xeon E5-1630 V3,,0.047619047619047616,3.7,0.4999999999999999,0.5490196078431372,,True,Haswell-EP,2011-3,22,0.03529411764705882,DDR4,"C612, X99","Sep 8th, 2014",0.1309838537001026,Unknown,True,0.083167331,True,0.1156408574683282,True,4,3.8,10.0,140
533,Intel Xeon E5-2650L V3,,0.1746031746031746,1.8,0.20454545454545447,0.8431372549019608,,True,Haswell-EP,2011-3,22,0.11372549019607843,DDR4,"C612, X99","Sep 8th, 2014",0.217505298,Unknown,True,0.1656706507304116,True,0.2140218854637716,True,12,2.5,30.0,65
534,Intel Xeon E5-2695 V3,,0.20634920634920634,2.3,0.38636363636363624,0.6274509803921569,,True,Haswell-EP,2011-3,22,0.13333333333333336,DDR4,"C612, X99","Sep 8th, 2014",0.2459525006008433,Unknown,True,0.173804781,True,0.2554454761986951,True,14,3.3,35.0,120
535,AMD Phenom II X6 1065T,99.98,0.07936507936507936,2.7,0.25,0.7254901960784313,,False,Thuban,AM3,45,0.0196078431372549,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Dec 7th, 2010",0.063230571,Desktop,False,0.03436255,True,0.084573164,True,6,2.7,6.0,95
536,Intel Pentium G4500,166.67,0.015873015873015872,3.5,0.43181818181818177,0.8980392156862745,Intel HD Graphics 530,False,Skylake,1151,14,0.011764705882352941,"DDR3, DDR4",,"Sep 1st, 2015",0.050427145,Desktop,False,0.019920319,True,0.037971625,True,2,3.5,4.0,51
537,Intel Pentium Gold G5500,169.87,0.015873015873015872,3.8,0.4999999999999999,0.8862745098039215,Intel UHD Graphics 630,True,Coffee Lake,1151,14,0.011764705882352941,DDR4,,"Apr 2nd, 2018",0.073062553,Desktop,False,0.031706507,True,0.053505471,True,2,3.8,4.0,54
538,Intel Xeon E-2146G,369.94,0.07936507936507936,3.5,0.6590909090909091,0.7843137254901961,Intel HD Graphics P630,True,Coffee Lake-S WS,1151,14,0.043137254901960784,DDR4,"C242, C246","Jul 12th, 2018",0.2823963818304966,Server,False,0.174468792,True,0.2053919707273292,True,6,4.5,12.0,80
539,Intel Xeon E-2124G,229.99,0.047619047619047616,3.4,0.6590909090909091,0.8196078431372549,Intel HD Graphics P630,False,Coffee Lake-S WS,1151,14,0.027450980392156862,DDR4,"C242, C246","Jul 12th, 2018",0.1549520417750005,Server,False,0.094787517,True,0.1139148745210397,True,4,4.5,8.0,71
